1072,12808,8
1072,12809,5
1072,11770,8
1072,11575,5
1073,13111,7
1073,12851,3
1073,10602,1
1073,10475,9
1073,9776,6
1073,9401,7
1073,10700,3
1073,9012,3
1074,13016,1
1074,11514,7
1074,10821,4
1074,9094,7
1074,13102,9
1074,11903,7
1074,12791,9
1074,11688,1
1074,10347,9
1074,12107,4
1074,10966,6
1075,10698,6
1075,10990,5
1075,11526,5
1075,13691,6
1075,9293,10
1075,13186,9
1075,13126,5
1075,13236,7
1075,12555,6
1075,9779,10
1075,13511,4
1075,9354,1
1075,9771,5
1075,13484,4
1076,12616,5
1076,11970,7
1076,9923,3
1076,12678,5
1076,11259,7
1076,10312,9
1076,12110,10
1077,11120,10
1077,11078,6
1077,9161,5
1077,10251,10
1077,12132,5
1077,10298,8
1077,13098,8
1078,13593,7
1078,9194,8
1078,11309,1
1078,10545,1
1078,13532,10
1078,9721,4
1078,13958,4
1078,10173,7
1078,10703,5
1078,12626,6
1078,13512,9
1078,13183,10
1078,11239,7
1078,12831,2
1079,10234,1
1079,11686,1
1079,13873,10
1079,13156,3
1079,10112,10
1079,11989,9
1079,13672,9
1079,10516,1
1080,12821,1
1080,12642,9
1080,11576,1
1080,11591,7
1080,10524,7
1080,11068,2
1080,11172,8
1080,12232,3
1081,9712,2
1081,12374,10
1081,12134,3
1081,12627,6
1081,12244,3
1081,9167,5
1081,10418,6
1081,10527,8
1081,10224,8
1081,10246,1
1081,10526,6
1081,13180,6
1081,12943,9
1082,11314,5
1082,12401,4
1082,11211,3
1082,10884,1
1082,10552,10
1082,12135,6
1082,13888,3
1082,13923,8
1083,9543,3
1083,12340,7
1083,12887,8
1083,11660,10
1083,10938,7
1083,13144,3
1083,9555,9
1083,9044,6
1084,11028,5
1084,9037,4
1084,9104,2
1084,10172,3
1084,13896,3
1084,13044,6
1084,10187,4
1084,11539,3
1084,9504,1
1084,11635,6
1084,11852,1
1084,9692,7
1084,11497,1
1085,13088,4
1085,11053,5
1085,12555,1
1085,13330,4
1085,12563,7
1085,9488,4
1085,11433,7
1085,11465,5
1086,11121,6
1086,11249,4
1086,9820,5
1086,13453,7
1086,9566,8
1086,12539,5
1086,9396,4
1086,11234,2
1087,13126,8
1087,13926,9
1087,11559,2
1087,13533,4
1087,12822,6
1087,10445,8
1087,13813,6
1087,12307,1
1087,13076,10
1087,11982,5
1087,9830,7
1087,12189,8
1087,13272,7
1087,13597,7
1087,10712,7
1088,11653,10
1088,12398,8
1088,10582,7
1088,13033,8
1088,13732,5
1088,9126,7
1088,13219,5
1088,12665,2
1088,9905,8
1088,9792,7
1088,13164,7
1088,9223,9
1088,12604,7
1089,9575,3
1089,12329,5
1089,11285,3
1089,10845,8
1089,11429,2
1089,11920,4
1089,10974,3
1089,11723,6
1089,12949,10
1089,10057,8
1089,10729,5
1089,12896,5
1089,11356,9
1089,9742,9
1090,9244,1
1090,10117,8
1090,9624,9
1090,9720,6
1090,10048,7
1090,11794,8
1090,12226,10
1090,9004,3
1090,12178,8
1090,12907,3
1090,9600,9
1091,13645,3
1091,11779,1
1091,9955,3
1091,12883,7
1091,12286,6
1091,13592,8
1091,13274,9
1091,10021,1
1091,11483,8
1091,11275,4
1091,13531,7
1091,10108,1
1091,10212,3
1091,10120,9
1092,12733,1
1092,9579,5
1092,13528,5
1092,11026,8
1092,11281,8
1092,12068,2
1092,13852,1
1092,9209,3
1092,13522,6
1092,9652,2
1092,10039,6
1093,11840,4
1093,12426,2
1093,12202,10
1093,12898,10
1093,9577,2
1093,13324,10
1093,13136,1
1094,11658,4
1094,11646,10
1094,10251,10
1094,9192,10
1094,11316,8
1094,10438,5
1094,10708,10
1094,12976,6
1094,13125,3
1094,10488,5
1094,12465,10
1094,11845,5
1094,11945,1
1095,10259,5
1095,13686,8
1095,12572,6
1095,13320,2
1095,11696,1
1095,13109,3
1095,9936,2
1096,12736,8
1096,9942,10
1096,11916,10
1096,13100,3
1096,13710,7
1096,10961,5
1096,12544,5
1096,11257,7
1096,10998,9
1096,13988,6
1096,12435,3
1096,13125,10
1096,11011,6
1096,13356,9
1096,13095,3
1097,10731,2
1097,10786,4
1097,10197,8
1097,13711,1
1097,12513,10
1098,13091,1
1098,9120,4
1098,13571,8
1098,9592,2
1098,12151,1
1098,9208,8
1098,11080,9
1098,13502,4
1098,9524,10
1098,10865,1
1098,11559,10
1099,12125,6
1099,13009,2
1099,10263,7
1099,10861,7
1099,12865,1
1099,9479,7
1099,10404,10
1099,11257,1
1099,11663,6
1099,9219,2
1099,9979,8
1099,11593,5
1099,9142,7
1099,9603,6
1099,12752,6
1100,10701,1
1100,11047,9
1100,12102,2
1100,11440,7
1100,11896,1
1100,13721,3
1100,13999,1
1100,11279,8
1100,12522,6
1100,11248,1
1100,13748,6
1100,9435,6
1101,11751,1
1101,9474,10
1101,13153,8
1101,10543,3
1101,13752,9
1101,12767,9
1102,9289,2
1102,12810,7
1102,10552,3
1102,12139,7
1102,11660,5
1102,11190,4
1102,12832,10
1102,9709,8
1102,12316,7
1102,10251,3
1103,9739,9
1103,12837,3
1103,12624,8
1103,11982,2
1103,13901,10
1103,10922,6
1103,9824,7
1103,10389,4
1104,9915,3
1104,10640,7
1104,13135,2
1104,13070,2
1104,13089,7
1104,11232,2
1104,11650,1
1104,13850,6
1104,12102,7
1104,12129,6
1104,11249,6
1105,11910,8
1105,12668,6
1105,10479,3
1105,10132,1
1105,12757,6
1105,13470,3
1105,9359,10
1105,13745,5
1105,10424,8
1105,12710,6
1106,10066,6
1106,13923,3
1106,10716,7
1106,11614,10
1106,10402,6
1107,13219,8
1107,10901,10
1107,11165,1
1107,13617,9
1107,9811,8
1107,12381,6
1107,13586,5
1107,9558,7
1107,9275,7
1107,13806,4
1107,11243,9
1107,11716,5
1107,11434,2
1107,10279,7
1108,9797,4
1108,13927,10
1108,12077,9
1108,13103,8
1108,9333,7
1108,10114,6
1108,13069,7
1108,9659,1
1109,9999,2
1109,13688,1
1109,10892,7
1109,12060,9
1109,13109,10
1109,10557,5
1109,13519,4
1109,9991,5
1109,11600,5
1109,12032,7
1109,11690,2
1109,11123,1
1109,9624,6
1110,13140,2
1110,9730,1
1110,12163,2
1110,12398,9
1110,9362,5
1110,10706,2
1111,11072,4
1111,13473,2
1111,12067,6
1111,10454,6
1111,9846,1
1111,13697,2
1111,11219,10
1111,9192,10
1111,10235,1
1111,11058,10
1111,9750,7
1111,9463,7
1112,12937,1
1112,10218,5
1112,12228,10
1112,9040,3
1112,9604,8
1112,12645,4
1113,10447,9
1113,13018,2
1113,9185,4
1113,12849,9
1113,13849,9
1113,11974,2
1114,11334,8
1114,9955,5
1114,13360,7
1114,10863,9
1114,11169,3
1115,12427,7
1115,10778,9
1115,11421,10
1115,9421,4
1115,13721,6
1115,9053,3
1115,13213,8
1115,10935,9
1115,11485,4
1116,11562,4
1116,9545,5
1116,11910,2
1116,13734,3
1116,9201,8
1116,11967,9
1116,10308,2
1116,10172,10
1116,13351,2
1116,9922,7
1116,11755,6
1116,9334,2
1116,10183,10
1116,11279,6
1117,13096,2
1117,11622,6
1117,11516,3
1117,9707,1
1117,10917,3
1117,11082,1
1117,9170,4
1117,13254,2
1117,9376,3
1117,9432,10
1118,9905,10
1118,12100,9
1118,13350,1
1118,10211,5
1118,13399,2
1118,12881,9
1118,12854,5
1118,9091,8
1118,10077,4
1118,10695,6
1118,10678,8
1118,10471,3
1118,12138,4
1119,10847,9
1119,13359,5
1119,10855,3
1119,12313,7
1119,13794,8
1119,11561,8
1119,11395,9
1119,9223,7
1119,10156,10
1120,13142,1
1120,12129,8
1120,9977,6
1120,10605,6
1120,11474,7
1120,12259,3
1120,12214,9
1120,9928,1
1120,13359,3
1120,12596,6
1120,11753,7
1120,11091,9
1120,9809,1
1121,13738,3
1121,10600,9
1121,12317,2
1121,10638,6
1121,12844,9
1122,13865,8
1122,11916,6
1122,13315,6
1122,10228,8
1122,10252,7
1122,13724,7
1122,9312,1
1122,13211,8
1123,13368,2
1123,11146,5
1123,11427,3
1123,10057,6
1123,9583,5
1124,11770,9
1124,13749,6
1124,9194,6
1124,10090,10
1124,10462,3
1124,13255,1
1124,9415,3
1124,11079,1
1124,13606,2
1124,13389,3
1124,10401,7
1124,9741,9
1124,13932,5
1124,11964,6
1125,13613,5
1125,13454,2
1125,10029,9
1125,12345,10
1125,12537,1
1125,12688,1
1125,11402,8
1125,11159,10
1125,9223,3
1125,11140,10
1125,11061,3
1125,10795,2
1125,10142,3
1125,9174,7
1126,10306,4
1126,9558,5
1126,11943,9
1126,13755,10
1126,12869,10
1126,9903,3
1126,11693,3
1126,13405,5
1127,11342,1
1127,13805,1
1127,12179,9
1127,12819,8
1127,13123,3
1127,11750,7
1127,10433,10
1127,9723,4
1127,11753,3
1127,11211,3
1127,9421,5
1128,12889,7
1128,11790,9
1128,12774,9
1128,13221,7
1128,10003,10
1128,10819,4
1128,11559,1
1128,11565,10
1128,12041,9
1128,9663,4
1128,11819,5
1128,9156,9
1128,11378,2
1129,12320,9
1129,13127,6
1129,10294,9
1129,12810,5
1129,10045,6
1129,10098,7
1129,13610,6
1129,9927,9
1130,12854,10
1130,12279,9
1130,12219,7
1130,10919,9
1130,13036,3
1130,10940,8
1130,13791,9
1130,10887,9
1130,12182,9
1130,11610,6
1130,9350,9
1130,11127,8
1130,9878,8
1130,11461,9
1130,9859,9
1131,10135,4
1131,12497,2
1131,9658,7
1131,12364,1
1131,9182,5
1131,10728,1
1131,10311,7
1131,10551,5
1131,9164,7
1131,12167,2
1131,13382,4
1132,11539,7
1132,11890,2
1132,13669,9
1132,10720,1
1132,10015,6
1132,11983,8
1132,13288,4
1132,9576,5
1132,10835,2
1132,9798,3
1132,9400,7
1133,13956,9
1133,10802,3
1133,13768,4
1133,10583,9
1133,10960,6
1133,11011,10
1133,9162,6
1134,10591,4
1134,11052,2
1134,9716,3
1134,10503,2
1134,11868,1
1134,9497,6
1134,12373,6
1134,10438,7
1134,11008,3
1134,12221,3
1134,9865,1
1134,10828,6
1134,9565,7
1134,9291,7
1134,13105,2
1135,11824,8
1135,10044,9
1135,12592,3
1135,11751,7
1135,13426,1
1136,11426,6
1136,9450,7
1136,12398,2
1136,10036,2
1136,11615,1
1136,9654,10
1136,12383,7
1136,12157,6
1136,11747,7
1136,9164,4
1136,13125,7
1136,10245,2
1136,10648,1
1136,10650,5
1137,13336,4
1137,11861,6
1137,10162,4
1137,10237,7
1137,12884,10
1137,10876,4
1137,13158,2
1138,9404,7
1138,10649,10
1138,10846,5
1138,10994,8
1138,10135,9
1138,11786,1
1138,9990,6
1139,11322,5
1139,12664,4
1139,13229,6
1139,13240,8
1139,12712,9
1140,12362,1
1140,10374,10
1140,13980,7
1140,9320,10
1140,9249,7
1140,13244,8
1140,12406,9
1140,13104,10
1140,13673,3
1140,9806,10
1140,9930,5
1140,12309,1
1141,9099,4
1141,10946,9
1141,13162,1
1141,13367,10
1141,9090,10
1141,12919,7
1141,12639,3
1141,13386,2
1142,9491,8
1142,11814,4
1142,12919,6
1142,12421,5
1142,13383,2
1143,11393,2
1143,10344,4
1143,10982,5
1143,10186,7
1143,10959,10
1143,12544,1
1143,13708,8
1143,12751,5
1143,10528,3
1143,13063,6
1143,9144,10
1143,13771,9
1143,12553,2
1143,10081,10
1144,12062,2
1144,12443,2
1144,12101,10
1144,11537,7
1144,9594,3
1144,11628,2
1144,11502,2
1144,9251,7
1144,10024,2
1144,12531,4
1144,11631,10
1145,12779,6
1145,13015,3
1145,9908,6
1145,9959,2
1145,10428,9
1145,13398,8
1145,12622,8
1145,12978,7
1145,12520,1
1145,12050,10
1145,10987,3
1145,12251,3
1146,13816,6
1146,13014,7
1146,13264,4
1146,10749,6
1146,11685,2
1146,12348,1
1146,9550,4
1146,11637,5
1146,13320,10
1146,12147,3
1146,9691,5
1146,11445,5
1146,10081,8
1147,10218,1
1147,11267,6
1147,9031,4
1147,12285,6
1147,13818,3
1147,9829,10
1147,11576,5
1147,11141,10
1147,12066,5
1147,13126,5
1147,13566,6
1148,13660,9
1148,10333,7
1148,12863,7
1148,13643,9
1148,12571,5
1148,12015,1
1148,11108,8
1148,10461,9
1148,11614,7
1148,12395,10
1148,13011,10
1148,10444,7
1148,11843,9
1149,11902,10
1149,11372,5
1149,13823,8
1149,9818,7
1149,13122,8
1149,12672,10
1149,12134,7
1149,11966,5
1149,12070,1
1149,10699,4
1149,10359,7
1149,13678,6
1149,11578,3
1149,11618,8
1150,13467,5
1150,12430,6
1150,12993,1
1150,10149,10
1150,11837,6
1150,11257,7
1150,10949,1
1150,13409,9
1150,9707,10
1150,12645,5
1151,9048,7
1151,12930,9
1151,13117,9
1151,9504,10
1151,11609,10
1151,9508,3
1151,11492,5
1151,11148,9
1151,9162,1
1151,10960,10
1151,10269,2
1151,9051,3
1151,11544,3
1151,11468,5
1151,11840,1
1152,13298,8
1152,11573,2
1152,13982,3
1152,11297,10
1152,13169,1
1152,10199,7
1153,12239,4
1153,11401,3
1153,11099,10
1153,13689,10
1153,12032,10
1153,9197,10
1153,13272,3
1154,11564,9
1154,13739,5
1154,10563,8
1154,12502,5
1154,12781,4
1154,13858,4
1154,13588,10
1154,11688,8
1154,10525,10
1155,9931,4
1155,12993,7
1155,9398,7
1155,9761,2
1155,13293,7
1155,9759,9
1155,12345,5
1155,12268,1
1155,9709,7
1155,10619,3
1156,13246,3
1156,9834,9
1156,10395,9
1156,13848,7
1156,11637,1
1156,9430,10
1156,13866,3
1156,11853,6
1156,12535,2
1157,10292,5
1157,10450,7
1157,13044,4
1157,13512,2
1157,10934,7
1157,9622,3
1157,13940,2
1158,11093,7
1158,11361,9
1158,11246,9
1158,9396,1
1158,10165,6
1158,13284,6
1158,13104,1
1158,11830,9
1158,11745,6
1158,13683,4
1158,9207,6
1158,12141,7
1158,12644,8
1159,13893,1
1159,9838,6
1159,12551,2
1159,11871,4
1159,11195,2
1159,12259,1
1160,12541,1
1160,9723,7
1160,9512,3
1160,9050,8
1160,9209,10
1160,9534,7
1160,10897,6
1160,10251,2
1160,10477,5
1160,11811,6
1161,12764,7
1161,10438,9
1161,12442,1
1161,9636,10
1161,11919,9
1161,9045,8
1162,10979,9
1162,11396,10
1162,9148,9
1162,13041,3
1162,13907,10
1162,10113,7
1162,13726,6
1162,12142,9
1162,13647,5
1162,13311,6
1162,9791,7
1163,13822,3
1163,9950,8
1163,11052,3
1163,9840,9
1163,9914,8
1163,13381,5
1163,9098,9
1164,13436,8
1164,11218,10
1164,12928,6
1164,12345,4
1164,10596,10
1164,13586,9
1164,9884,9
1164,10546,6
1164,10066,10
1164,12367,9
1164,10302,4
1165,12592,7
1165,10953,9
1165,13019,1
1165,11990,8
1165,11986,6
1165,11487,5
1165,12580,10
1165,11902,6
1165,9991,8
1165,9868,6
1165,9803,10
1166,10104,6
1166,11109,8
1166,13428,6
1166,11152,6
1166,10563,4
1166,12942,8
1166,13108,8
1166,11678,2
1166,13523,5
1166,9457,1
1166,11612,2
1166,10135,5
1166,9650,6
1167,13941,10
1167,10234,4
1167,12101,1
1167,11844,9
1167,9227,3
1167,12953,1
1167,12996,10
1167,12398,3
1167,10555,3
1167,11850,4
1167,10793,3
1168,9677,4
1168,13502,3
1168,9912,1
1168,11739,7
1168,10388,5
1168,13596,9
1168,12246,2
1168,11156,3
1168,12447,5
1168,12632,5
1168,11420,1
1168,13733,5
1168,11672,2
1169,9380,9
1169,13128,6
1169,13839,6
1169,9762,9
1169,13900,5
1169,10339,6
1169,9148,5
1169,13625,5
1169,12541,2
1170,12243,4
1170,13962,5
1170,9024,8
1170,11510,2
1170,9442,7
1171,13076,2
1171,10068,8
1171,10197,1
1171,9547,6
1171,10155,3
1171,10729,6
1172,13371,9
1172,10114,7
1172,9806,9
1172,13353,3
1172,9390,10
1172,13060,6
1172,12966,6
1172,13678,1
1172,10385,9
1172,11954,6
1172,9895,1
1172,10643,8
1172,11447,10
1172,12365,7
1173,9626,8
